Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,29,50,694,60,1,60,80,40,87,40,80,80,50,16124,3423,3,0,14,60,2,2,9,2,40,7,7,1,7
40,34,50,1320,60,20,60,60,40,89,80,20,60,100,2585,21643,0,0,17,60,4,0,2,5,40,1,0,0,0
40,44,50,1099,30,5,60,40,60,88,60,100,40,100,18213,8751,7,0,11,60,3,1,26,5,60,22,9,3,10
40,33,50,536,30,10,100,80,60,82,80,60,60,50,8380,21708,0,10,14,60,4,2,10,3,60,9,8,0,8
40,19,50,265,60,25,60,40,40,57,80,20,80,0,2994,21221,1,10,12,60,4,0,1,2,60,1,0,0,1
40,23,50,373,60,1,40,80,60,47,60,20,60,100,1223,16901,1,0,22,80,4,1,1,2,60,1,0,0,1
60,25,100,599,30,24,20,60,60,73,20,20,80,0,1118,8040,1,10,14,60,4,0,1,4,60,1,0,1,0
40,26,50,583,60,4,40,60,60,53,60,20,80,0,2875,9973,1,10,20,80,2,0,8,2,40,8,5,2,2
60,45,50,1449,30,2,60,20,40,94,20,100,40,0,18824,2493,2,10,16,60,1,0,26,2,60,24,10,1,11
40,55,0,177,60,8,20,80,60,37,40,80,40,50,13577,25592,1,10,15,60,4,1,34,3,60,33,9,15,0
60,21,100,251,60,10,40,20,40,45,40,20,60,0,2625,25308,1,0,20,80,3,0,2,2,20,2,2,2,2
40,46,50,168,30,4,40,80,40,33,40,100,40,100,18789,9946,2,0,14,60,3,1,26,2,60,11,4,0,8
40,34,50,131,30,2,60,60,40,86,60,40,20,0,4538,6039,0,10,12,60,4,0,4,3,60,3,2,0,2
40,51,100,237,30,9,60,80,60,83,60,100,40,50,19847,19196,4,10,24,80,1,1,31,5,40,29,10,11,10
40,59,50,1429,60,18,80,80,60,67,60,60,80,0,10512,20002,6,0,12,60,4,0,25,6,40,9,7,5,4
40,34,100,135,60,19,60,60,40,46,60,40,40,50,4444,22534,4,0,13,60,3,2,15,2,80,11,8,5,10
40,28,100,791,60,1,80,80,60,44,60,20,60,0,2154,6842,0,10,11,60,3,0,5,2,40,4,2,0,2
40,44,50,1199,60,4,40,60,60,92,80,100,20,50,19190,17477,1,0,14,60,4,2,26,4,40,25,9,14,13
40,34,100,648,90,11,60,60,60,56,40,40,40,100,4490,21833,4,0,11,60,4,2,14,5,80,10,9,1,8
40,35,50,735,60,6,20,60,60,66,60,20,60,100,3506,6020,0,10,14,60,4,0,4,3,60,3,2,2,2
40,42,50,603,60,7,80,40,40,78,80,40,40,100,2372,5628,6,10,16,60,4,0,18,2,60,1,0,0,0
40,43,50,531,30,4,80,80,40,56,40,60,80,0,10231,20364,3,0,14,60,4,0,23,3,80,21,7,15,17
40,36,50,429,60,2,80,60,40,53,60,40,40,0,5410,2323,9,10,11,60,4,0,18,2,60,16,14,5,12
60,44,50,621,60,15,60,20,40,73,60,60,80,100,7978,14075,1,0,11,60,4,1,10,2,60,10,7,0,5
40,28,100,193,60,2,60,80,60,52,40,20,80,100,3867,14222,1,10,12,60,2,1,2,2,60,2,2,2,2
40,51,100,968,60,6,40,40,40,40,40,20,60,0,2838,4257,0,0,14,60,2,0,8,6,40,7,0,7,7
40,30,0,879,60,9,40,60,40,72,60,40,60,0,4695,12858,7,10,18,60,3,0,10,3,60,8,4,1,7
60,29,50,806,60,7,60,40,40,39,60,20,60,50,3339,17285,3,10,13,60,1,2,10,2,60,7,7,7,7
40,28,50,640,60,1,60,80,60,84,60,20,20,0,2080,4732,2,0,11,60,2,0,5,2,40,3,2,1,2
40,25,50,266,60,1,60,80,40,40,60,20,40,0,2096,18830,1,0,18,60,4,0,2,3,40,2,2,2,1
40,32,50,604,30,8,60,60,60,56,80,40,80,100,6209,11693,1,0,15,60,3,2,10,4,80,10,7,0,8
40,45,100,364,60,25,60,40,40,83,60,100,40,0,18061,13035,3,0,22,80,3,0,22,4,60,0,0,0,0
40,39,50,412,60,13,80,60,40,94,40,80,40,50,17123,17334,6,10,13,60,4,2,21,4,60,19,9,15,2
40,58,50,848,60,23,80,20,60,88,60,20,60,50,2372,26076,1,0,12,60,4,2,2,3,60,2,2,2,2
60,32,50,1089,60,7,40,80,60,79,60,40,60,100,4883,22845,1,0,18,60,1,1,10,3,60,10,4,1,1
60,39,50,360,60,23,60,60,60,93,60,20,20,0,3904,22154,0,0,13,60,1,0,6,2,60,5,2,0,3
40,30,50,1138,60,6,60,20,40,48,40,40,80,100,4627,23631,0,0,12,60,1,1,10,6,60,9,2,6,7
40,36,50,325,60,10,80,80,40,63,60,60,60,100,7094,5747,3,0,12,60,1,0,10,0,60,7,7,1,7
40,46,50,991,90,1,40,80,40,44,60,20,20,0,3423,22957,6,0,12,60,3,0,10,3,80,7,6,5,7
40,28,0,1476,60,1,60,60,40,55,20,40,80,100,6674,16392,0,0,11,60,1,3,10,6,60,9,8,7,5
40,50,50,1322,60,28,60,80,40,43,60,80,20,100,16880,22422,4,10,11,60,2,0,25,2,60,3,2,1,2
60,40,50,299,30,25,80,80,60,57,40,60,40,0,9094,17235,2,10,12,60,3,0,9,2,60,5,4,1,0
60,52,50,1030,30,5,60,40,60,64,60,60,40,0,8446,21534,9,10,19,60,3,0,10,2,40,8,7,7,7
40,30,50,634,60,17,80,40,40,95,60,60,20,100,11916,25927,1,10,23,80,4,2,9,2,60,9,1,0,8
40,39,50,524,60,18,40,20,60,32,60,40,60,0,4534,13352,0,0,11,60,1,0,9,6,60,8,7,1,7
40,31,0,587,30,2,80,80,40,57,60,60,60,50,9852,8935,1,10,19,60,1,1,10,5,40,10,8,9,6
40,41,0,256,30,10,40,60,60,40,20,40,40,0,6151,22074,1,0,13,60,1,0,19,4,60,19,2,11,9
60,31,100,1060,30,1,60,80,40,54,60,20,40,0,2302,8319,1,10,11,60,1,0,3,2,80,3,2,2,2
60,44,50,935,60,3,60,20,60,89,60,20,20,100,2362,14669,4,0,12,60,3,0,10,4,80,3,2,1,2
40,42,0,495,60,2,20,60,60,37,60,80,60,100,17861,26582,0,10,13,60,4,0,21,3,40,20,8,2,10
40,55,50,282,60,2,40,80,40,58,20,100,60,100,19187,6992,4,0,14,60,4,1,23,5,60,19,9,9,11
40,56,50,206,90,8,80,80,60,99,60,100,40,0,19717,4022,6,0,14,60,1,0,36,4,60,7,3,7,7
40,40,0,458,60,16,40,60,60,74,60,20,60,50,3544,8532,9,0,16,60,2,1,6,0,60,4,2,0,0
40,34,50,943,60,9,60,80,60,86,60,60,80,50,8500,5494,0,0,11,60,4,1,10,0,40,9,7,1,6
40,40,50,523,60,2,60,60,60,98,60,40,80,0,4661,22455,1,0,13,60,3,0,9,4,60,9,8,8,8
40,41,100,1018,30,1,60,60,40,66,60,40,20,50,4103,4297,0,0,17,60,4,1,10,2,60,9,3,1,7
40,35,100,482,60,4,80,60,60,87,60,40,60,0,4249,2690,1,10,11,60,2,0,9,3,60,9,6,1,1
40,51,50,770,90,5,60,60,60,84,60,80,40,50,14026,17588,1,10,11,60,2,1,33,2,60,33,9,0,10
40,38,50,1009,30,2,40,40,40,31,60,40,20,50,6893,19461,3,0,15,60,4,1,11,3,60,7,7,1,7
40,34,50,507,30,15,40,60,40,66,60,40,20,0,6125,23553,1,0,12,60,4,0,10,6,80,10,8,9,6
40,25,50,882,60,19,20,80,60,67,60,20,80,100,3669,9075,3,0,11,60,3,3,7,6,40,3,2,1,2
60,58,50,601,60,7,80,60,40,53,40,60,20,100,10008,12023,7,10,14,60,4,0,31,0,40,10,9,5,9
40,40,50,329,60,1,80,40,60,88,60,20,40,100,2387,6762,3,0,22,80,3,1,7,3,60,4,2,0,3
40,36,100,607,30,7,60,20,40,83,80,40,20,100,4639,2261,2,0,16,60,4,1,17,2,40,15,7,6,13
40,48,50,855,60,4,60,80,60,54,60,60,80,0,7898,18706,1,0,11,60,3,0,11,2,60,10,9,0,8
40,27,50,1291,30,11,60,60,40,98,80,20,80,100,2534,6527,8,0,14,60,2,1,5,4,60,1,0,0,0
40,51,50,1405,60,11,40,80,40,82,40,80,40,0,13142,24439,3,0,16,60,2,0,29,1,40,5,2,0,3
40,18,0,1124,60,1,60,80,40,97,60,20,80,0,1611,19305,1,0,15,60,3,0,0,5,80,0,0,0,0
40,35,50,817,60,1,60,80,40,60,40,40,80,100,5363,10846,0,0,12,60,2,1,10,0,60,9,7,0,0
40,27,100,793,30,2,20,80,60,43,20,40,80,0,5071,20392,3,0,20,80,2,0,8,3,60,6,2,0,0
60,55,50,267,30,13,80,20,60,85,80,80,60,0,13695,9277,6,10,17,60,3,0,24,2,40,19,7,3,8
40,56,50,1369,60,23,60,80,60,68,60,80,40,100,13402,18235,4,10,12,60,1,1,33,0,60,19,16,15,9
40,34,0,999,60,26,20,20,40,92,40,20,60,50,2029,15891,1,0,20,80,3,3,5,2,60,5,4,0,0
40,40,50,1202,60,2,20,40,40,89,80,40,60,50,6377,13888,5,0,20,80,2,3,15,0,60,12,11,11,8
40,34,50,285,60,29,60,40,60,86,60,40,60,100,5429,17491,4,0,13,60,1,2,10,1,60,8,7,7,7
60,31,100,703,30,2,60,60,40,90,40,20,80,0,2785,11882,7,0,14,60,3,0,3,3,80,1,0,0,0
60,35,100,662,30,18,80,80,40,67,60,40,60,100,4614,23288,0,10,18,60,3,1,5,0,40,4,2,3,2
40,38,100,693,60,7,60,80,60,57,80,20,60,50,2610,15748,1,0,11,60,4,3,4,2,60,4,2,0,3
40,34,50,404,60,2,80,60,40,98,60,40,80,0,6687,6163,1,0,11,60,4,0,14,2,80,14,11,4,11
40,28,50,736,30,26,60,60,60,48,40,40,20,100,4724,24232,1,0,11,60,3,1,5,0,60,5,3,0,4
60,31,50,330,60,22,80,80,60,98,60,40,60,100,6179,21057,1,10,15,60,4,2,10,3,40,10,2,6,7
40,39,50,1498,30,21,80,20,60,44,40,40,80,100,6120,3567,3,10,12,60,4,2,8,2,80,5,4,1,4
40,51,100,541,30,2,60,40,60,52,60,60,40,100,10596,15395,2,0,11,60,2,0,14,5,60,4,2,3,2
40,41,100,1200,60,22,60,80,40,75,60,40,80,50,5467,13953,3,10,14,60,1,2,12,4,40,6,2,3,3
40,37,50,1439,60,4,20,60,60,54,60,20,60,100,2996,5182,7,10,15,60,4,0,8,2,60,6,4,1,3
40,33,100,1111,30,5,20,40,60,61,60,40,80,100,9998,19293,6,0,13,60,1,0,8,2,80,5,4,1,2
40,32,50,499,30,2,20,60,60,36,60,40,40,100,4078,20497,0,10,13,60,1,3,4,3,40,3,2,1,2
40,39,0,1485,60,25,40,60,60,71,60,60,60,100,10920,3449,3,0,21,80,2,1,13,2,60,6,4,0,5
40,25,50,1372,30,18,20,20,60,93,80,40,60,100,6232,12477,2,0,11,60,2,0,6,3,40,3,2,1,2
40,52,100,322,60,28,40,80,40,59,80,80,60,100,13247,9731,2,10,11,60,2,1,24,3,40,5,3,0,2
40,43,50,930,60,6,60,20,40,73,40,40,60,0,4081,20003,1,10,14,60,1,0,20,3,20,20,7,1,8
40,27,50,205,30,10,60,80,40,98,40,40,80,100,5769,7100,1,10,11,60,4,0,6,3,60,6,2,4,4
60,27,50,135,60,17,80,80,40,51,60,20,60,0,2394,25681,1,10,13,60,4,0,8,2,60,8,2,7,7
40,26,50,683,60,2,20,20,60,36,40,20,80,0,3904,4050,0,0,12,60,4,0,5,2,60,4,3,1,1
40,42,50,1147,90,10,60,60,40,31,60,80,20,100,16799,16616,0,0,14,60,3,1,21,5,60,20,7,0,9
40,52,50,258,60,8,80,60,40,54,60,20,20,100,2950,17363,9,0,13,60,3,0,12,2,20,5,4,0,4
40,37,50,1462,60,11,60,20,40,94,60,20,60,0,3629,19106,4,0,18,60,1,0,8,6,60,3,2,0,2
40,35,100,200,60,18,40,60,60,60,60,60,80,0,9362,19944,2,0,11,60,3,0,10,2,60,2,2,2,2
40,25,50,949,60,1,60,20,60,81,60,20,80,100,3229,4910,4,0,11,60,2,1,7,2,40,3,2,0,2
40,26,50,652,60,7,60,60,60,100,80,20,20,0,3578,23577,0,0,12,60,4,0,8,2,60,7,7,0,7
40,29,50,332,90,17,60,40,60,51,40,60,20,0,7988,9769,1,0,13,60,1,0,10,3,40,10,9,0,9
60,49,100,1475,60,28,40,20,60,97,40,40,20,0,4284,22710,3,0,20,80,1,0,20,2,60,4,3,1,3
60,29,100,337,60,14,20,60,40,84,60,60,80,0,7553,22930,0,10,12,60,1,0,9,1,60,8,7,7,7
40,54,50,971,60,1,60,80,40,54,60,80,80,0,17328,5652,6,0,19,60,4,0,29,3,40,20,7,12,7
40,58,50,1055,60,1,60,80,40,76,60,100,20,100,19701,22456,3,10,21,80,3,1,32,3,60,9,8,1,5
40,55,50,1136,60,1,80,40,60,81,80,80,80,50,14732,12414,2,0,13,60,4,2,31,4,80,7,7,0,0
40,36,50,1174,30,3,80,20,40,99,60,40,40,0,9278,20763,3,10,16,60,4,0,15,3,60,5,4,0,1
60,31,100,667,30,1,80,40,40,50,20,20,60,0,1359,16154,1,0,12,60,2,0,1,3,60,1,0,0,0
40,30,50,855,30,7,80,80,40,73,60,40,20,50,4779,12761,7,0,14,60,2,2,8,3,60,3,2,0,2
40,31,50,182,60,8,100,20,40,93,60,80,40,0,16422,8847,3,0,11,60,3,0,9,3,80,3,2,1,0
40,34,100,560,60,1,80,80,60,91,60,20,20,50,2996,20284,5,0,14,60,3,2,10,2,60,4,3,1,3
60,31,50,202,60,8,60,20,40,34,40,20,40,0,1261,22262,1,0,12,60,3,0,1,3,80,1,0,0,0
40,27,50,1377,60,11,20,40,60,91,60,20,20,100,2099,7679,0,0,14,60,2,0,6,3,80,5,0,1,4
40,36,50,172,60,4,80,20,60,37,40,40,80,0,5810,22604,1,0,16,60,3,0,10,2,40,10,4,1,8
40,36,50,329,30,16,80,60,40,98,40,40,20,100,5647,13494,4,0,13,60,1,2,11,3,40,3,2,0,2
40,47,50,465,60,1,60,20,60,74,60,20,80,100,3420,10205,7,0,12,60,3,1,17,2,40,6,5,1,2
60,25,50,383,30,9,40,20,60,68,40,20,20,100,4400,15182,3,0,12,60,1,0,6,2,60,3,2,2,2
40,37,0,1413,60,5,40,60,60,84,80,20,60,0,3500,25470,0,0,14,60,1,0,7,2,20,6,5,1,3
40,56,50,1255,60,1,40,20,40,90,60,20,20,100,2066,10494,2,0,22,80,4,1,5,3,80,3,2,1,0
40,47,50,359,60,2,80,20,40,82,60,80,60,100,17169,26703,3,0,19,60,2,2,26,2,80,20,17,5,6
40,24,50,1476,30,4,20,80,40,42,60,40,60,100,4162,15211,1,10,12,60,3,2,5,3,60,5,4,0,3
40,32,50,601,30,7,100,80,60,97,60,40,80,100,9204,23343,4,0,12,60,3,1,7,3,40,4,3,0,3
40,34,50,401,60,1,60,80,40,86,40,20,40,100,3294,3708,5,0,17,60,1,1,7,2,40,5,4,0,2
40,41,50,1283,60,5,100,40,60,90,80,20,60,100,2127,5561,2,10,12,60,1,0,7,5,40,4,2,0,3
40,40,0,663,60,9,80,60,60,81,60,40,60,50,3975,23099,3,0,11,60,3,2,11,2,80,8,7,0,7
40,31,50,326,30,8,40,20,60,31,60,60,80,50,10793,8386,1,0,18,60,1,1,13,5,60,13,7,9,9
60,46,50,377,30,9,60,20,60,52,60,60,80,50,10096,15986,4,0,11,60,1,1,28,1,80,7,7,4,3
60,39,0,592,60,2,60,20,40,54,40,20,20,0,3646,17181,2,10,23,80,2,0,11,2,80,1,0,0,0
60,31,100,1445,60,1,100,60,40,100,80,60,40,0,7446,8931,1,0,11,60,1,0,10,2,60,10,8,4,7
40,45,50,1038,60,20,60,40,60,95,20,60,20,50,10851,19863,2,10,18,60,2,1,24,2,60,7,7,0,7
40,31,50,1398,90,8,40,80,40,96,80,20,40,0,2109,24609,9,0,18,60,4,0,8,3,60,3,2,0,2
60,31,100,523,60,2,60,40,60,94,60,20,80,100,3722,21081,6,10,13,60,3,1,7,2,20,2,2,2,2
40,45,50,1448,60,29,60,40,60,55,60,60,80,100,9380,14720,4,10,18,60,4,2,10,4,80,3,1,1,2
40,48,50,1221,30,7,60,60,60,96,60,40,20,50,5486,24795,4,0,11,60,1,3,15,3,60,2,2,2,2
60,34,50,1107,90,9,80,20,40,52,60,20,60,100,2742,3072,1,0,15,60,4,0,2,0,60,2,2,2,2
40,40,0,218,60,8,20,80,60,55,40,60,40,50,13757,25178,2,0,11,60,3,1,16,5,60,9,8,4,8
40,28,50,866,30,5,60,80,60,84,60,40,20,0,8463,23490,0,0,18,60,4,0,6,4,60,5,4,1,3
40,44,0,981,60,5,60,60,60,90,40,20,60,0,3162,7973,3,0,14,60,4,0,7,5,60,5,2,0,3
40,53,50,447,60,2,60,80,60,39,80,80,40,0,16598,19764,4,0,12,60,2,0,35,2,40,9,8,8,8
40,49,50,1495,60,5,80,20,60,96,60,40,60,100,6651,21534,2,0,14,60,2,1,20,0,40,3,2,1,2
40,40,50,896,60,2,60,60,60,68,60,20,60,50,2345,8045,2,0,14,60,3,1,8,3,80,3,1,1,2
40,44,50,1467,60,20,60,80,60,49,60,20,40,0,3420,21158,1,0,13,60,3,0,6,3,40,5,2,1,3
40,33,100,430,30,7,60,80,60,54,60,40,20,100,4373,17456,0,0,14,60,1,2,5,2,60,4,3,0,3
40,34,50,1326,30,3,60,80,60,81,20,40,20,0,4759,15891,3,0,18,60,4,0,15,2,60,13,9,3,12
40,30,50,1358,30,16,20,80,60,96,60,40,60,100,5301,2939,8,0,15,60,3,2,4,2,40,2,1,2,2
40,42,100,748,60,9,40,20,40,74,60,20,80,0,3673,16458,1,0,13,60,3,0,12,3,60,12,9,5,8
40,44,100,383,30,1,100,20,40,79,60,40,60,100,4768,9282,7,0,12,60,3,1,11,4,40,1,0,0,0
40,30,0,990,60,7,60,60,60,64,60,20,60,50,1274,7152,1,0,13,60,2,2,1,2,40,1,0,0,0
40,57,50,405,60,1,40,40,60,93,80,40,60,100,4900,2721,0,0,24,80,1,1,13,2,40,12,9,2,8
40,49,50,1490,60,7,80,60,60,35,60,60,40,50,10466,20948,3,0,14,60,2,2,29,3,60,8,7,0,7
40,34,100,829,60,15,60,40,60,71,60,80,20,50,17007,11929,7,0,14,60,4,2,16,3,40,14,8,6,9
60,28,100,1496,30,1,60,20,60,92,60,20,60,100,2909,15747,3,0,15,60,4,1,5,3,80,3,2,1,2
60,29,100,115,30,13,60,20,40,51,60,40,40,0,5765,17485,5,0,11,60,1,0,7,4,20,5,3,0,0
60,34,50,790,30,24,80,20,40,40,40,40,40,0,4599,7815,0,10,23,80,3,0,16,2,80,15,9,10,10
40,35,50,660,30,7,20,80,60,76,60,20,60,100,2404,16192,1,0,13,60,1,1,1,3,60,1,0,0,0
60,24,100,381,60,9,60,40,60,89,60,20,20,0,3172,16998,2,10,11,60,3,0,4,2,40,0,0,0,0
40,24,0,830,30,13,40,80,40,78,60,20,40,100,2033,7103,1,0,13,60,3,1,1,2,60,1,0,0,0
40,44,100,1193,60,2,20,40,60,86,60,60,60,0,10209,19719,5,10,18,60,2,0,16,2,40,2,2,2,2
40,29,50,1246,30,19,60,60,60,77,40,40,60,50,8620,23757,1,0,14,60,3,2,10,3,60,10,7,0,4
40,30,50,330,90,1,60,60,60,46,60,20,60,50,2064,15428,0,0,21,80,1,1,6,3,80,5,3,1,3
40,55,50,1229,60,4,80,80,60,30,60,40,60,100,4035,16143,0,10,16,60,2,0,4,2,60,3,2,1,2
40,33,50,1099,60,4,80,20,40,82,40,20,40,100,3838,8192,8,0,11,60,4,0,8,5,60,5,4,0,2
40,47,50,571,30,14,60,60,40,78,60,40,60,100,4591,24200,3,10,17,60,3,1,11,4,40,5,4,1,2
60,28,100,289,60,2,40,60,60,38,40,20,20,0,2561,5355,7,0,11,60,3,0,8,2,40,0,0,0,0
40,28,50,1423,60,1,60,20,60,72,40,20,60,50,1563,12530,1,0,14,60,4,1,1,2,20,1,0,0,0
40,28,100,467,30,7,60,60,60,55,60,40,20,0,4898,11827,0,0,14,60,4,0,5,5,60,4,2,1,3
40,49,50,271,60,3,40,60,40,43,40,40,20,100,4789,23070,4,0,25,80,1,1,10,3,60,3,2,1,2
40,29,100,410,60,2,20,80,40,97,60,20,40,100,3180,4668,0,0,13,60,3,3,4,3,60,3,2,0,2
40,28,50,1083,60,29,20,60,60,96,20,40,40,100,6549,3173,1,0,14,60,2,2,8,2,40,8,6,1,7
40,33,50,516,60,8,100,80,60,69,60,40,60,0,6388,22049,2,10,17,60,1,0,14,6,60,0,0,0,0
40,32,50,495,60,10,60,60,60,64,60,60,80,0,11244,21072,2,0,25,80,2,0,10,5,80,5,2,0,0
40,54,100,1050,60,11,80,40,40,87,60,80,80,50,16032,24456,3,0,20,80,1,1,26,2,60,14,9,1,12
60,29,50,224,60,1,80,20,60,100,40,20,20,0,2362,7568,6,0,13,60,3,0,11,2,20,9,7,0,7
40,44,50,136,60,28,60,80,60,32,60,80,20,100,16328,22074,3,0,13,60,3,1,24,1,80,20,6,14,17
40,39,50,1089,60,6,60,40,40,32,60,60,40,0,8376,9150,4,0,18,60,4,0,9,3,60,2,0,2,2
40,46,50,228,30,3,60,60,40,51,60,80,40,100,16606,11380,8,0,12,60,4,1,23,2,80,13,12,5,1
40,35,50,1029,60,16,60,80,40,91,40,60,40,0,8606,21195,1,0,19,60,4,0,11,3,20,11,8,3,3
40,23,50,507,60,20,20,20,60,97,60,40,60,0,2272,24812,0,0,14,60,2,0,5,2,60,4,3,1,2
60,40,50,676,60,9,80,80,60,86,60,20,20,0,2018,21831,3,0,14,60,2,0,15,3,20,5,4,1,0
40,34,50,971,30,1,60,80,60,64,40,60,60,100,7083,12288,1,10,14,60,4,0,10,3,60,10,9,8,6
60,31,100,561,60,3,60,80,40,33,60,20,60,0,4084,4156,1,0,12,60,1,0,7,2,20,7,2,7,7
40,50,100,333,60,22,100,60,60,88,20,80,80,0,14411,24450,1,10,13,60,4,0,32,2,60,32,6,13,9
40,34,50,1440,30,7,40,40,60,55,60,20,60,100,2308,4944,0,10,25,80,2,1,12,4,60,11,10,5,7
40,42,50,1210,60,2,60,60,60,68,40,20,40,100,4841,24052,4,0,14,60,2,1,4,3,60,1,0,0,0
40,37,50,674,60,13,60,20,60,47,60,40,80,100,4285,3031,1,0,17,60,1,0,10,2,60,10,8,3,7
40,29,50,441,60,8,20,60,40,39,20,40,20,100,9715,7288,3,0,13,60,3,1,9,3,60,7,7,0,7
40,33,50,575,60,25,60,80,60,44,40,40,40,0,4320,24152,1,0,13,60,4,0,5,2,60,5,3,0,2
40,45,50,950,60,28,60,80,60,97,60,20,80,100,2132,4585,4,0,20,80,4,1,8,3,60,5,4,0,3
40,42,100,288,60,2,60,80,60,40,60,60,80,100,10124,18611,2,10,14,60,3,1,24,3,20,20,8,13,9
40,40,50,1342,30,9,40,20,60,47,60,40,20,100,5473,19345,0,0,12,60,4,0,9,5,80,8,4,7,1
40,33,50,589,60,28,80,40,60,79,60,40,60,100,5207,22949,1,10,12,60,2,1,15,3,60,15,14,5,7
40,40,50,898,90,6,40,60,60,38,60,80,80,0,16437,17381,1,10,21,80,4,0,21,2,60,21,7,7,7
40,24,50,350,60,21,40,60,60,57,40,20,20,50,2296,10036,0,0,14,60,2,3,2,3,60,1,1,0,0
40,40,0,1142,60,8,40,80,60,72,60,40,80,50,4069,8841,3,10,18,60,3,0,8,2,60,2,2,2,2
40,45,50,538,60,1,80,20,60,66,60,60,40,50,7441,20933,1,0,12,60,1,3,10,4,60,10,8,7,7
40,35,50,1402,30,28,80,40,40,98,40,20,60,100,2430,26204,0,0,23,80,1,2,6,5,60,5,3,4,2
40,32,50,824,60,5,40,80,40,67,40,40,40,100,5878,15624,3,0,12,60,1,1,12,2,60,7,1,2,5
40,36,50,1157,30,2,80,60,60,70,60,20,80,0,2644,17001,3,10,21,80,4,0,7,3,40,3,2,1,2
40,48,50,492,30,16,80,60,40,96,60,40,60,50,6439,13693,8,0,14,60,3,1,18,2,60,8,7,7,7
40,29,50,598,60,9,60,60,60,91,80,20,60,100,2451,22376,6,0,18,60,1,2,5,2,40,1,0,0,0
40,33,50,1242,30,8,80,20,60,46,60,40,20,100,6392,10589,2,0,13,60,4,1,8,6,20,2,2,2,2
60,30,50,740,30,1,60,40,60,64,40,40,20,100,9714,5323,1,0,11,60,4,1,10,4,60,10,8,6,7
40,38,100,888,90,10,80,60,60,71,60,40,60,100,6077,14814,3,0,11,60,3,0,10,2,60,6,3,1,2
40,35,50,992,60,1,60,80,60,68,40,20,20,0,2450,21731,1,0,19,60,2,0,3,3,60,3,0,1,2
40,30,50,1288,30,29,80,60,60,33,60,60,40,100,9250,17799,3,0,12,60,2,1,9,3,60,4,2,1,3
60,35,50,104,60,2,60,20,40,69,60,20,20,50,2074,26619,1,10,12,60,4,1,1,2,60,1,0,0,0
60,53,50,607,60,2,100,60,40,78,40,60,80,100,10169,14618,0,0,16,60,2,1,34,4,60,33,7,1,9
60,38,50,903,60,2,60,60,60,81,60,40,40,100,4855,7653,4,0,11,60,1,2,7,2,60,5,2,1,4
40,32,0,1200,60,1,80,80,60,62,60,40,20,100,4087,25174,4,0,14,60,2,1,9,3,40,6,5,1,2
40,48,50,1108,60,15,80,60,40,65,60,20,20,100,2367,16530,8,0,12,60,4,1,10,3,40,8,2,7,6
40,34,50,479,60,7,80,20,60,35,60,20,80,0,2972,22061,1,0,13,60,3,0,1,4,20,1,0,0,0
40,55,50,685,30,26,100,60,60,60,40,100,80,100,19586,23037,1,0,21,80,3,1,36,3,60,36,6,2,13
40,34,50,1351,60,1,80,40,60,45,60,40,80,100,5484,13008,9,0,17,60,2,1,9,3,40,2,2,2,1
40,26,50,474,60,3,60,20,40,89,60,20,80,100,2061,11133,1,0,21,80,1,0,1,5,60,1,0,0,0
40,38,50,1245,30,14,60,60,60,80,60,40,40,100,9924,12355,0,0,11,60,4,1,10,3,60,9,8,7,7
40,38,50,437,30,16,60,40,40,90,60,40,40,0,4198,16379,2,0,12,60,2,0,8,5,80,3,2,1,2
40,36,50,884,30,1,80,40,40,73,60,40,60,0,6815,21447,6,0,13,60,1,0,15,5,60,1,0,0,0
40,29,50,1370,60,3,20,40,60,87,60,20,20,0,4723,16213,1,10,18,60,4,0,10,3,60,10,9,1,5
40,35,50,670,60,10,80,20,40,51,60,40,60,0,6142,4223,3,10,16,60,3,0,10,4,60,5,2,0,4
40,39,50,1462,30,6,60,80,60,38,80,60,60,100,8237,4658,2,0,11,60,1,1,11,3,60,7,6,7,6
40,29,100,995,60,2,20,20,60,87,60,40,80,50,8853,24483,1,0,19,60,4,1,6,0,80,6,4,1,3
40,50,50,264,30,9,60,60,60,59,60,100,60,100,19331,19519,4,10,16,60,3,1,27,2,60,1,0,0,0
40,23,50,977,60,10,60,80,60,45,80,20,60,100,2073,12826,2,0,16,60,4,1,4,2,60,2,2,2,2
40,36,100,1302,60,6,80,20,60,80,80,40,20,100,5562,19711,3,10,13,60,4,1,9,3,60,3,2,0,2
40,42,50,1059,60,9,40,80,60,93,40,100,80,0,19613,26362,8,0,22,80,4,0,24,2,60,1,0,0,1
40,35,50,750,60,28,60,40,60,46,80,40,60,100,3407,25348,1,0,17,60,4,2,10,3,40,10,9,6,8
40,34,100,653,60,10,80,80,60,92,40,40,60,100,5063,15332,1,0,14,60,2,1,8,3,40,8,2,7,7
40,40,50,118,30,14,40,80,40,84,60,40,20,100,4639,11262,1,0,15,60,3,1,5,2,60,5,4,1,2
